CodigoPersona;Clase;Fecha de adquisición;;;;;;;;;;;;;;;;;;;;;;;
1;Joyas;;;;;;;;;;;;;;;;;;;;;;;Inicial;Objetos de arte
1;Trofeos;;;;;;;;;;;;;;;;;;;;;;;Final;Antigüedades
1;Ajuar;;;;;;;;;;;;;;;;;;;;;;;Modificación;Joyas
36;Piano;;;;;;;;;;;;;;;;;;;;;;;;Pieles de carácter suntuario
36;Biblioteca personal;;;;;;;;;;;;;;;;;;;;;;;;Semovientes
;;;;;;;;;;;;;;;;;;;;;;;;;Otros
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
